"ITTER107","Territorio","TIPO_DATO_CENS_POP","Tipo dato","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"007011","Brissogne","RESPOP_AV","popolazione residente","2021","2021",948,,
"068004","Brittoli","RESPOP_AV","popolazione residente","2021","2021",266,,
"097010","Brivio","RESPOP_AV","popolazione residente","2021","2021",4459,,
"060015","Broccostella","RESPOP_AV","popolazione residente","2021","2021",2684,,
"024017","Brogliano","RESPOP_AV","popolazione residente","2021","2021",4015,,
"102004","Brognaturo","RESPOP_AV","popolazione residente","2021","2021",668,,
"083007","Brolo","RESPOP_AV","popolazione residente","2021","2021",5753,,
"004032","Brondello","RESPOP_AV","popolazione residente","2021","2021",261,,
"018024","Broni","RESPOP_AV","popolazione residente","2021","2021",9585,,
"087009","Bronte","RESPOP_AV","popolazione residente","2021","2021",18307,,
"021012","Bronzolo/Branzoll","RESPOP_AV","popolazione residente","2021","2021",2758,,
"004033","Brossasco","RESPOP_AV","popolazione residente","2021","2021",1005,,
"001036","Brosso","RESPOP_AV","popolazione residente","2021","2021",394,,
"103013","Brovello-Carpugnino","RESPOP_AV","popolazione residente","2021","2021",774,,
"001037","Brozolo","RESPOP_AV","popolazione residente","2021","2021",454,,
"108012","Brugherio","RESPOP_AV","popolazione residente","2021","2021",34870,,
"028015","Brugine","RESPOP_AV","popolazione residente","2021","2021",7147,,
"011007","Brugnato","RESPOP_AV","popolazione residente","2021","2021",1284,,
"093007","Brugnera","RESPOP_AV","popolazione residente","2021","2021",9268,,
"001038","Bruino","RESPOP_AV","popolazione residente","2021","2021",8489,,
"016041","Brumano","RESPOP_AV","popolazione residente","2021","2021",122,,
"013032","Brunate","RESPOP_AV","popolazione residente","2021","2021",1623,,
"012023","Brunello","RESPOP_AV","popolazione residente","2021","2021",929,,
"021013","Brunico/Bruneck","RESPOP_AV","popolazione residente","2021","2021",16995,,
"005010","Bruno","RESPOP_AV","popolazione residente","2021","2021",297,,
"016042","Brusaporto","RESPOP_AV","popolazione residente","2021","2021",5632,,
"001039","Brusasco","RESPOP_AV","popolazione residente","2021","2021",1490,,
"063010","Brusciano","RESPOP_AV","popolazione residente","2021","2021",15889,,
"012024","Brusimpiano","RESPOP_AV","popolazione residente","2021","2021",1170,,
"096007","Brusnengo","RESPOP_AV","popolazione residente","2021","2021",1975,,
"007012","Brusson","RESPOP_AV","popolazione residente","2021","2021",861,,
"001040","Bruzolo","RESPOP_AV","popolazione residente","2021","2021",1492,,
"080015","Bruzzano Zeffirio","RESPOP_AV","popolazione residente","2021","2021",1056,,
"015035","Bubbiano","RESPOP_AV","popolazione residente","2021","2021",2460,,
"005011","Bubbio","RESPOP_AV","popolazione residente","2021","2021",802,,
"089003","Buccheri","RESPOP_AV","popolazione residente","2021","2021",1765,,
"069008","Bucchianico","RESPOP_AV","popolazione residente","2021","2021",4980,,
"062010","Bucciano","RESPOP_AV","popolazione residente","2021","2021",2000,,
"015036","Buccinasco","RESPOP_AV","popolazione residente","2021","2021",26912,,
"065017","Buccino","RESPOP_AV","popolazione residente","2021","2021",4661,,
"051005","Bucine","RESPOP_AV","popolazione residente","2021","2021",9910,,
"090017","Buddusò","RESPOP_AV","popolazione residente","2021","2021",3659,,
"093008","Budoia","RESPOP_AV","popolazione residente","2021","2021",2492,,
"037008","Budrio","RESPOP_AV","popolazione residente","2021","2021",18294,,
"047003","Buggiano","RESPOP_AV","popolazione residente","2021","2021",8746,,
"014010","Buglio in Monte","RESPOP_AV","popolazione residente","2021","2021",1967,,
"066012","Bugnara","RESPOP_AV","popolazione residente","2021","2021",1034,,
"012025","Buguggiate","RESPOP_AV","popolazione residente","2021","2021",3075,,
"030013","Buja","RESPOP_AV","popolazione residente","2021","2021",6337,,
"097011","Bulciago","RESPOP_AV","popolazione residente","2021","2021",2866,,
"013034","Bulgarograsso","RESPOP_AV","popolazione residente","2021","2021",4002,,
"090018","Bultei","RESPOP_AV","popolazione residente","2021","2021",841,,
"090019","Bulzi","RESPOP_AV","popolazione residente","2021","2021",470,,
"065018","Buonabitacolo","RESPOP_AV","popolazione residente","2021","2021",2416,,
"062011","Buonalbergo","RESPOP_AV","popolazione residente","2021","2021",1562,,
"052003","Buonconvento","RESPOP_AV","popolazione residente","2021","2021",3004,,
"078020","Buonvicino","RESPOP_AV","popolazione residente","2021","2021",2048,,
"108013","Burago di Molgora","RESPOP_AV","popolazione residente","2021","2021",4206,,
"084005","Burgio","RESPOP_AV","popolazione residente","2021","2021",2509,,
"090020","Burgos","RESPOP_AV","popolazione residente","2021","2021",856,,
"001041","Buriasco","RESPOP_AV","popolazione residente","2021","2021",1337,,
"001042","Burolo","RESPOP_AV","popolazione residente","2021","2021",1105,,
"002021","Buronzo","RESPOP_AV","popolazione residente","2021","2021",851,,
"095017","Busachi","RESPOP_AV","popolazione residente","2021","2021",1172,,
"010006","Busalla","RESPOP_AV","popolazione residente","2021","2021",5168,,
"001043","Busano","RESPOP_AV","popolazione residente","2021","2021",1622,,
"004034","Busca","RESPOP_AV","popolazione residente","2021","2021",10127,,
"015038","Buscate","RESPOP_AV","popolazione residente","2021","2021",4633,,
"089004","Buscemi","RESPOP_AV","popolazione residente","2021","2021",968,,
"081002","Buseto Palizzolo","RESPOP_AV","popolazione residente","2021","2021",2805,,
"108051","Busnago","RESPOP_AV","popolazione residente","2021","2021",6764,,
"015040","Bussero","RESPOP_AV","popolazione residente","2021","2021",8341,,
"034007","Busseto","RESPOP_AV","popolazione residente","2021","2021",6767,,
"068005","Bussi sul Tirino","RESPOP_AV","popolazione residente","2021","2021",2296,,
"070005","Busso","RESPOP_AV","popolazione residente","2021","2021",1170,,
"023015","Bussolengo","RESPOP_AV","popolazione residente","2021","2021",20663,,
"001044","Bussoleno","RESPOP_AV","popolazione residente","2021","2021",5652,,
"012026","Busto Arsizio","RESPOP_AV","popolazione residente","2021","2021",82754,,
"015041","Busto Garolfo","RESPOP_AV","popolazione residente","2021","2021",14043,,
"085003","Butera","RESPOP_AV","popolazione residente","2021","2021",4199,,
"050002","Buti","RESPOP_AV","popolazione residente","2021","2021",5575,,
"023016","Buttapietra","RESPOP_AV","popolazione residente","2021","2021",6987,,
"001045","Buttigliera Alta","RESPOP_AV","popolazione residente","2021","2021",6304,,
"005012","Buttigliera d'Asti","RESPOP_AV","popolazione residente","2021","2021",2496,,
"030014","Buttrio","RESPOP_AV","popolazione residente","2021","2021",3878,,
"006025","Cabella Ligure","RESPOP_AV","popolazione residente","2021","2021",468,,
"013035","Cabiate","RESPOP_AV","popolazione residente","2021","2021",7405,,
"095018","Cabras","RESPOP_AV","popolazione residente","2021","2021",8809,,
"082014","Caccamo","RESPOP_AV","popolazione residente","2021","2021",7747,,
"101002","Caccuri","RESPOP_AV","popolazione residente","2021","2021",1553,,
"012027","Cadegliano-Viconago","RESPOP_AV","popolazione residente","2021","2021",2131,,
"035008","Cadelbosco di Sopra","RESPOP_AV","popolazione residente","2021","2021",10638,,
"033007","Cadeo","RESPOP_AV","popolazione residente","2021","2021",5983,,
"022029","Caderzone Terme","RESPOP_AV","popolazione residente","2021","2021",700,,
"028016","Cadoneghe","RESPOP_AV","popolazione residente","2021","2021",15773,,
"013036","Cadorago","RESPOP_AV","popolazione residente","2021","2021",7931,,
"026006","Caerano di San Marco","RESPOP_AV","popolazione residente","2021","2021",7849,,
"001046","Cafasse","RESPOP_AV","popolazione residente","2021","2021",3310,,
"065019","Caggiano","RESPOP_AV","popolazione residente","2021","2021",2548,,
"041007","Cagli","RESPOP_AV","popolazione residente","2021","2021",8068,,
"013037","Caglio","RESPOP_AV","popolazione residente","2021","2021",475,,
"066013","Cagnano Amiterno","RESPOP_AV","popolazione residente","2021","2021",1152,,
"071008","Cagnano Varano","RESPOP_AV","popolazione residente","2021","2021",6648,,
"061008","Caianello","RESPOP_AV","popolazione residente","2021","2021",1761,,
"061009","Caiazzo","RESPOP_AV","popolazione residente","2021","2021",5224,,
"021014","Caines/Kuens","RESPOP_AV","popolazione residente","2021","2021",388,,
"017031","Caino","RESPOP_AV","popolazione residente","2021","2021",2136,,
"014011","Caiolo","RESPOP_AV","popolazione residente","2021","2021",1048,,
"064013","Cairano","RESPOP_AV","popolazione residente","2021","2021",275,,
"012029","Cairate","RESPOP_AV","popolazione residente","2021","2021",7729,,
"009015","Cairo Montenotte","RESPOP_AV","popolazione residente","2021","2021",12648,,
"063011","Caivano","RESPOP_AV","popolazione residente","2021","2021",36048,,
"064014","Calabritto","RESPOP_AV","popolazione residente","2021","2021",2185,,
"025008","Calalzo di Cadore","RESPOP_AV","popolazione residente","2021","2021",1857,,
"005013","Calamandrana","RESPOP_AV","popolazione residente","2021","2021",1661,,
"084006","Calamonaci","RESPOP_AV","popolazione residente","2021","2021",1184,,
"090021","Calangianus","RESPOP_AV","popolazione residente","2021","2021",3853,,
"080016","Calanna","RESPOP_AV","popolazione residente","2021","2021",782,,
"103014","Calasca-Castiglione","RESPOP_AV","popolazione residente","2021","2021",567,,
"086005","Calascibetta","RESPOP_AV","popolazione residente","2021","2021",4166,,
"066014","Calascio","RESPOP_AV","popolazione residente","2021","2021",133,,
"087010","Calatabiano","RESPOP_AV","popolazione residente","2021","2021",5167,,
"081003","Calatafimi-Segesta","RESPOP_AV","popolazione residente","2021","2021",6243,,
"056010","Calcata","RESPOP_AV","popolazione residente","2021","2021",915,,
"022032","Calceranica al Lago","RESPOP_AV","popolazione residente","2021","2021",1386,,
"050003","Calci","RESPOP_AV","popolazione residente","2021","2021",6293,,
"077004","Calciano","RESPOP_AV","popolazione residente","2021","2021",667,,
"050004","Calcinaia","RESPOP_AV","popolazione residente","2021","2021",12711,,
"016043","Calcinate","RESPOP_AV","popolazione residente","2021","2021",6089,,
"017032","Calcinato","RESPOP_AV","popolazione residente","2021","2021",12890,,
"016044","Calcio","RESPOP_AV","popolazione residente","2021","2021",5386,,
"097012","Calco","RESPOP_AV","popolazione residente","2021","2021",5333,,
"021015","Caldaro sulla strada del vino/Kaltern an der Weinstraße","RESPOP_AV","popolazione residente","2021","2021",8107,,
"043006","Caldarola","RESPOP_AV","popolazione residente","2021","2021",1639,,
"037009","Calderara di Reno","RESPOP_AV","popolazione residente","2021","2021",13434,,
"022033","Caldes","RESPOP_AV","popolazione residente","2021","2021",1087,,
"023017","Caldiero","RESPOP_AV","popolazione residente","2021","2021",7896,,
"024018","Caldogno","RESPOP_AV","popolazione residente","2021","2021",11321,,
"022034","Caldonazzo","RESPOP_AV","popolazione residente","2021","2021",3900,,
"033008","Calendasco","RESPOP_AV","popolazione residente","2021","2021",2397,,
"048005","Calenzano","RESPOP_AV","popolazione residente","2021","2021",18041,,
"034008","Calestano","RESPOP_AV","popolazione residente","2021","2021",2060,,
"011008","Calice al Cornoviglio","RESPOP_AV","popolazione residente","2021","2021",1053,,
"009016","Calice Ligure","RESPOP_AV","popolazione residente","2021","2021",1692,,
"075010","Calimera","RESPOP_AV","popolazione residente","2021","2021",6777,,
"064015","Calitri","RESPOP_AV","popolazione residente","2021","2021",4278,,
"009017","Calizzano","RESPOP_AV","popolazione residente","2021","2021",1423,,
"096008","Callabiana","RESPOP_AV","popolazione residente","2021","2021",147,,
"005014","Calliano Monferrato","RESPOP_AV","popolazione residente","2021","2021",1209,,
"022035","Calliano","RESPOP_AV","popolazione residente","2021","2021",2020,,
"097013","Calolziocorte","RESPOP_AV","popolazione residente","2021","2021",13507,,
"078021","Calopezzati","RESPOP_AV","popolazione residente","2021","2021",1301,,
"005015","Calosso","RESPOP_AV","popolazione residente","2021","2021",1146,,
"078022","Caloveto","RESPOP_AV","popolazione residente","2021","2021",1131,,
"084007","Caltabellotta","RESPOP_AV","popolazione residente","2021","2021",3238,,
"087011","Caltagirone","RESPOP_AV","popolazione residente","2021","2021",36058,,
"082015","Caltavuturo","RESPOP_AV","popolazione residente","2021","2021",3612,,
"003030","Caltignaga","RESPOP_AV","popolazione residente","2021","2021",2504,,
"029008","Calto","RESPOP_AV","popolazione residente","2021","2021",659,,
"024019","Caltrano","RESPOP_AV","popolazione residente","2021","2021",2527,,
"016046","Calusco d'Adda","RESPOP_AV","popolazione residente","2021","2021",8231,,
"001047","Caluso","RESPOP_AV","popolazione residente","2021","2021",7388,,
"017033","Calvagese della Riviera","RESPOP_AV","popolazione residente","2021","2021",3644,,
"065020","Calvanico","RESPOP_AV","popolazione residente","2021","2021",1397,,
"019009","Calvatone","RESPOP_AV","popolazione residente","2021","2021",1174,,
"076015","Calvello","RESPOP_AV","popolazione residente","2021","2021",1764,,
"024020","Calvene","RESPOP_AV","popolazione residente","2021","2021",1289,,
"016047","Calvenzano","RESPOP_AV","popolazione residente","2021","2021",4279,,
"076016","Calvera","RESPOP_AV","popolazione residente","2021","2021",358,,
"062012","Calvi","RESPOP_AV","popolazione residente","2021","2021",2515,,
"055008","Calvi dell'Umbria","RESPOP_AV","popolazione residente","2021","2021",1697,,
"061010","Calvi Risorta","RESPOP_AV","popolazione residente","2021","2021",5518,,
"018025","Calvignano","RESPOP_AV","popolazione residente","2021","2021",106,,
"015042","Calvignasco","RESPOP_AV","popolazione residente","2021","2021",1222,,
"017034","Calvisano","RESPOP_AV","popolazione residente","2021","2021",8375,,
"063012","Calvizzano","RESPOP_AV","popolazione residente","2021","2021",12397,,
"006026","Camagna Monferrato","RESPOP_AV","popolazione residente","2021","2021",468,,
"046005","Camaiore","RESPOP_AV","popolazione residente","2021","2021",31821,,
"096009","Camandona","RESPOP_AV","popolazione residente","2021","2021",311,,
"084008","Camastra","RESPOP_AV","popolazione residente","2021","2021",1947,,
"015044","Cambiago","RESPOP_AV","popolazione residente","2021","2021",7118,,
"001048","Cambiano","RESPOP_AV","popolazione residente","2021","2021",5900,,
"103015","Cambiasca","RESPOP_AV","popolazione residente","2021","2021",1568,,
"096010","Camburzano","RESPOP_AV","popolazione residente","2021","2021",1120,,
"004035","Camerana","RESPOP_AV","popolazione residente","2021","2021",575,,
"042006","Camerano","RESPOP_AV","popolazione residente","2021","2021",7107,,
"005016","Camerano Casasco","RESPOP_AV","popolazione residente","2021","2021",407,,
"016048","Camerata Cornello","RESPOP_AV","popolazione residente","2021","2021",558,,
"058014","Camerata Nuova","RESPOP_AV","popolazione residente","2021","2021",410,,
"042007","Camerata Picena","RESPOP_AV","popolazione residente","2021","2021",2506,,
"003032","Cameri","RESPOP_AV","popolazione residente","2021","2021",10660,,
"043007","Camerino","RESPOP_AV","popolazione residente","2021","2021",6268,,
"065021","Camerota","RESPOP_AV","popolazione residente","2021","2021",6882,,
"061011","Camigliano","RESPOP_AV","popolazione residente","2021","2021",1993,,
"080017","Camini","RESPOP_AV","popolazione residente","2021","2021",808,,
"006027","Camino","RESPOP_AV","popolazione residente","2021","2021",736,,
"030015","Camino al Tagliamento","RESPOP_AV","popolazione residente","2021","2021",1544,,
"019010","Camisano","RESPOP_AV","popolazione residente","2021","2021",1237,,
"024021","Camisano Vicentino","RESPOP_AV","popolazione residente","2021","2021",11165,,
"084009","Cammarata","RESPOP_AV","popolazione residente","2021","2021",5920,,
"010007","Camogli","RESPOP_AV","popolazione residente","2021","2021",5022,,
"065022","Campagna","RESPOP_AV","popolazione residente","2021","2021",16562,,
